id,season_name,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,prev_total_points,prev_minutes,prev_goals_scored,prev_assists,prev_clean_sheets,prev_goals_conceded,prev_own_goals,prev_penalties_saved,prev_penalties_missed,prev_yellow_cards,prev_red_cards,prev_saves,prev_bonus,prev_bps,prev_influence,prev_creativity,prev_threat,prev_ict_index,prev_expected_goals,prev_expected_assists,prev_expected_goal_involvements,avg2_total_points,avg2_goals_scored,avg2_assists,avg2_minutes,avg2_clean_sheets,avg2_saves,avg2_goals_conceded,seasons_played,full_name,position,team_name
15,2022/23,212,3132,15,8,13,38,0,0,0,4,0,0,30,813,971.8,1140.3,934.0,304.9,9.75,8.02,17.77,131.0,2782.0,7.0,4.0,11.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,541.0,676.6,1073.2,639.0,238.2,0.0,0.0,0.0,68.5,2.0,3.5,1330.5,6.5,0.0,19.0,2,Martin Ødegaard,Midfielder,Arsenal
15,2023/24,186,3098,8,11,19,23,0,0,0,2,0,0,26,703,910.4,1499.4,757.0,317.0,7.53,10.16,17.69,212.0,3132.0,15.0,8.0,13.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,813.0,971.8,1140.3,934.0,304.9,9.75,8.02,17.77,45.0,2.0,1.0,870.0,4.5,0.0,13.0,3,Martin Ødegaard,Midfielder,Arsenal
15,2024/25,116,2321,3,9,11,21,0,0,0,4,0,0,11,529,524.6,968.7,493.0,198.8,4.85,6.68,11.53,186.0,3098.0,8.0,11.0,19.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,703.0,910.4,1499.4,757.0,317.0,7.53,10.16,17.69,7.0,0.5,0.0,87.0,0.5,0.0,1.0,4,Martin Ødegaard,Midfielder,Arsenal
15,2025/26,74,1363,1,7,6,13,0,0,0,0,0,0,5,306,311.8,564.4,168.0,104.4,1.25,3.65,4.9,116.0,2321.0,3.0,9.0,11.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,529.0,524.6,968.7,493.0,198.8,4.85,6.68,11.53,50.5,2.5,2.5,1308.0,1.0,0.0,33.0,5,Martin Ødegaard,Midfielder,Arsenal
16,2022/23,26,639,1,0,0,13,0,0,0,0,0,0,2,105,153.8,170.8,224.0,55.0,0.9,0.72,1.62,,,,,,,,,,,,,,,,,,,,,,35.5,0.0,0.0,993.0,2.5,37.5,19.0,0,Noni Madueke,Midfielder,Arsenal
16,2023/24,76,1044,5,3,4,19,0,0,0,2,0,0,7,253,341.6,287.5,401.0,102.8,2.51,2.13,4.64,26.0,639.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,105.0,153.8,170.8,224.0,55.0,0.9,0.72,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Noni Madueke,Midfielder,Arsenal
16,2024/25,120,2028,7,5,6,28,0,0,0,3,0,0,12,425,479.2,475.1,998.0,195.3,9.62,2.86,12.48,76.0,1044.0,5.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,253.0,341.6,287.5,401.0,102.8,2.51,2.13,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Noni Madueke,Midfielder,Arsenal
16,2025/26,72,1205,3,1,8,9,0,0,0,0,0,0,9,254,257.4,352.8,404.0,101.3,1.23,2.86,4.09,120.0,2028.0,7.0,5.0,6.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,425.0,479.2,475.1,998.0,195.3,9.62,2.86,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Noni Madueke,Midfielder,Arsenal
17,2017/18,49,1337,1,1,3,18,0,0,0,4,0,0,4,271,374.8,236.7,156.0,76.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,68.5,0.0,1.5,1867.0,7.0,0.0,25.5,0,Mikel Merino Zazón,Midfielder,Arsenal
17,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1337.0,1.0,1.0,3.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,271.0,374.8,236.7,156.0,76.9,0.0,0.0,0.0,57.0,0.0,0.0,1586.0,6.0,0.0,18.0,1,Mikel Merino Zazón,Midfielder,Arsenal
17,2024/25,92,1575,7,2,4,17,0,0,0,2,1,0,8,326,456.8,265.8,511.0,123.3,5.75,1.18,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,492.0,0.0,0.0,10.0,2,Mikel Merino Zazón,Midfielder,Arsenal
17,2025/26,67,1024,4,3,4,10,0,0,0,1,0,0,5,236,304.4,191.8,244.0,73.6,3.36,1.45,4.81,92.0,1575.0,7.0,2.0,4.0,17.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,326.0,456.8,265.8,511.0,123.3,5.75,1.18,6.93,12.0,0.0,0.0,492.0,0.0,0.0,10.0,3,Mikel Merino Zazón,Midfielder,Arsenal
18,2019/20,39,656,3,1,2,9,0,0,0,1,0,0,5,129,162.8,36.6,226.0,42.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,33.5,0.5,0.5,874.0,3.0,0.0,16.5,0,Gabriel Martinelli Silva,Midfielder,Arsenal
18,2020/21,36,582,2,1,4,3,0,0,0,0,0,0,0,107,142.6,133.8,300.0,57.5,0.0,0.0,0.0,39.0,656.0,3.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,129.0,162.8,36.6,226.0,42.5,0.0,0.0,0.0,26.0,0.0,0.0,745.0,3.0,0.0,8.0,1,Gabriel Martinelli Silva,Midfielder,Arsenal
18,2021/22,110,1855,6,7,7,25,0,0,0,1,1,0,6,345,475.8,483.3,786.0,174.7,0.0,0.0,0.0,36.0,582.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,142.6,133.8,300.0,57.5,0.0,0.0,0.0,100.0,7.0,1.0,1910.0,11.0,0.0,23.0,2,Gabriel Martinelli Silva,Midfielder,Arsenal
18,2022/23,198,2789,15,9,14,33,0,0,0,3,0,0,18,648,844.2,838.1,1300.0,298.1,9.15,6.98,16.13,110.0,1855.0,6.0,7.0,7.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,345.0,475.8,483.3,786.0,174.7,0.0,0.0,0.0,129.0,9.5,3.5,2124.5,12.0,0.0,26.0,3,Gabriel Martinelli Silva,Midfielder,Arsenal
18,2023/24,118,2010,6,5,10,23,0,0,0,1,0,0,6,404,500.4,717.1,795.0,200.8,6.36,5.18,11.53,198.0,2789.0,15.0,9.0,14.0,33.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,648.0,844.2,838.1,1300.0,298.1,9.15,6.98,16.13,158.0,12.0,6.0,2339.0,13.0,0.0,29.0,4,Gabriel Martinelli Silva,Midfielder,Arsenal
18,2024/25,125,2284,8,4,10,25,0,0,0,1,0,0,6,422,559.8,587.8,912.0,206.1,7.13,4.46,11.59,118.0,2010.0,6.0,5.0,10.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,404.0,500.4,717.1,795.0,200.8,6.36,5.18,11.53,17.0,0.0,2.0,432.0,1.0,0.0,7.0,5,Gabriel Martinelli Silva,Midfielder,Arsenal
18,2025/26,57,1065,1,5,2,8,0,0,0,3,0,0,3,195,204.6,202.2,390.0,79.0,4.12,1.27,5.39,125.0,2284.0,8.0,4.0,10.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,422.0,559.8,587.8,912.0,206.1,7.13,4.46,11.59,37.5,0.0,2.0,1333.0,2.0,0.0,24.5,6,Gabriel Martinelli Silva,Midfielder,Arsenal
19,2025/26,133,2991,5,1,16,25,0,0,0,4,0,0,9,604,603.2,385.1,271.0,126.2,2.84,2.27,5.11,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,2.5,2249.5,5.5,0.0,45.0,0,Martín Zubimendi Ibáñez,Midfielder,Arsenal
20,2025/26,16,152,1,1,1,1,0,0,0,0,0,0,0,51,45.2,55.5,65.0,16.6,1.19,0.3,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Max Dowman,Midfielder,Arsenal
21,2021/22,101,3054,3,4,8,51,0,0,0,8,0,0,5,502,694.8,409.8,434.0,154.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,81.0,1.0,3.0,1995.0,8.0,0.0,32.0,0,Christian Nørgaard,Midfielder,Everton
21,2022/23,71,1763,1,6,6,23,0,0,0,6,0,0,6,309,379.2,173.7,269.0,82.3,1.64,1.74,3.38,101.0,3054.0,3.0,4.0,8.0,51.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,502.0,694.8,409.8,434.0,154.3,0.0,0.0,0.0,55.0,0.5,1.5,1379.0,6.0,0.0,23.0,1,Christian Nørgaard,Midfielder,Everton
21,2023/24,74,2504,2,1,6,51,0,0,0,8,0,0,3,414,501.8,396.2,316.0,121.8,3.61,2.44,6.05,71.0,1763.0,1.0,6.0,6.0,23.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,309.0,379.2,173.7,269.0,82.3,1.64,1.74,3.38,48.5,1.0,0.5,1294.5,4.5,0.0,23.5,2,Christian Nørgaard,Midfielder,Everton
21,2024/25,107,2820,5,5,6,45,0,0,0,8,1,0,7,580,735.4,333.0,409.0,147.9,4.23,1.38,5.61,74.0,2504.0,2.0,1.0,6.0,51.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,414.0,501.8,396.2,316.0,121.8,3.61,2.44,6.05,53.5,1.0,0.5,1629.5,4.0,0.0,29.0,3,Christian Nørgaard,Midfielder,Everton
21,2025/26,7,101,0,0,0,1,0,0,0,0,0,0,0,28,23.4,5.5,10.0,4.0,0.08,0.04,0.12,107.0,2820.0,5.0,5.0,6.0,45.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,580.0,735.4,333.0,409.0,147.9,4.23,1.38,5.61,39.0,0.0,0.0,1433.0,3.0,0.0,25.0,4,Christian Nørgaard,Midfielder,Everton
22,2022/23,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,90.0,4.0,0.0,2295.0,9.0,0.0,37.0,0,Ethan Nwaneri,Midfielder,Arsenal
22,2023/24,1,13,0,0,0,0,0,0,0,0,0,0,0,3,2.0,12.3,4.0,1.8,0.0,0.05,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,3.5,0.5,2248.0,8.5,0.0,32.5,1,Ethan Nwaneri,Midfielder,Arsenal
22,2024/25,66,882,4,2,4,4,0,0,0,1,0,0,4,251,293.2,282.8,255.0,83.0,1.19,1.78,2.97,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.3,4.0,1.8,0.0,0.05,0.05,89.0,2.0,2.5,2627.5,8.5,0.0,40.0,2,Ethan Nwaneri,Midfielder,Arsenal
22,2025/26,8,165,0,0,1,0,0,0,0,0,0,0,0,20,8.6,22.5,24.0,5.4,0.23,0.08,0.31,66.0,882.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,251.0,293.2,282.8,255.0,83.0,1.19,1.78,2.97,83.0,1.0,3.5,2652.5,7.5,0.0,45.0,3,Ethan Nwaneri,Midfielder,Arsenal
23,2022/23,40,500,1,2,2,5,0,0,0,0,0,0,2,134,116.0,180.6,123.0,41.5,0.86,1.39,2.25,,,,,,,,,,,,,,,,,,,,,,113.0,13.5,3.5,1425.5,8.0,0.0,15.5,0,Fábio Ferreira Vieira,Midfielder,Arsenal
23,2023/24,24,290,1,3,1,2,0,0,0,0,1,0,0,67,82.8,88.8,85.0,25.5,1.25,0.64,1.89,40.0,500.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,134.0,116.0,180.6,123.0,41.5,0.86,1.39,2.25,44.0,4.5,0.5,668.0,3.0,0.0,11.0,1,Fábio Ferreira Vieira,Midfielder,Arsenal
23,2024/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,290.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,82.8,88.8,85.0,25.5,1.25,0.64,1.89,19.0,0.0,0.0,355.0,0.0,0.0,7.0,2,Fábio Ferreira Vieira,Midfielder,Arsenal
23,2025/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1890.0,4.0,65.0,28.0,3,Fábio Ferreira Vieira,Midfielder,Arsenal
24,2017/18,5,144,0,0,0,3,0,0,0,0,0,0,0,23,12.0,29.7,11.0,5.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,41.5,2.0,1.0,957.0,3.5,0.0,15.5,0,Reiss Nelson,Midfielder,Arsenal
24,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,144.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,29.7,11.0,5.3,0.0,0.0,0.0,66.0,4.0,1.5,1432.0,4.0,0.0,26.0,1,Reiss Nelson,Midfielder,Arsenal
24,2019/20,30,622,1,1,2,7,0,0,0,1,0,0,0,105,110.4,148.3,185.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0,2.0,1508.0,2.0,0.0,33.0,2,Reiss Nelson,Midfielder,Arsenal
24,2020/21,2,70,0,0,0,0,0,0,0,0,0,0,0,2,4.2,9.7,10.0,2.4,0.0,0.0,0.0,30.0,622.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,110.4,148.3,185.0,44.4,0.0,0.0,0.0,3.0,0.0,0.0,65.0,0.0,0.0,2.0,3,Reiss Nelson,Midfielder,Arsenal
24,2021/22,1,19,0,0,0,1,0,0,0,0,0,0,0,4,4.0,11.6,20.0,3.6,0.0,0.0,0.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,9.7,10.0,2.4,0.0,0.0,0.0,1.5,0.0,0.0,32.5,0.0,0.0,1.0,4,Reiss Nelson,Midfielder,Arsenal
24,2022/23,42,202,3,3,1,3,0,0,0,0,0,0,5,127,179.8,121.9,178.0,48.0,1.09,0.99,2.08,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,11.6,20.0,3.6,0.0,0.0,0.0,37.0,1.0,0.5,979.0,3.5,0.0,14.0,5,Reiss Nelson,Midfielder,Arsenal
24,2023/24,16,256,0,0,1,1,0,0,0,1,0,0,0,58,42.8,87.7,39.0,16.9,0.18,0.43,0.61,42.0,202.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,127.0,179.8,121.9,178.0,48.0,1.09,0.99,2.08,74.0,2.0,1.0,1958.0,7.0,0.0,28.0,6,Reiss Nelson,Midfielder,Arsenal
24,2024/25,27,483,1,1,1,9,0,0,0,1,0,0,2,143,131.6,223.9,195.0,55.1,1.07,0.96,2.03,16.0,256.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,42.8,87.7,39.0,16.9,0.18,0.43,0.61,52.0,1.0,5.0,1003.0,2.0,0.0,22.0,7,Reiss Nelson,Midfielder,Arsenal
24,2025/26,13,118,0,1,0,2,0,0,0,0,0,0,0,39,42.6,32.6,29.0,10.0,0.71,0.11,0.82,27.0,483.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,143.0,131.6,223.9,195.0,55.1,1.07,0.96,2.03,52.0,1.0,5.0,1003.0,2.0,0.0,22.0,8,Reiss Nelson,Midfielder,Arsenal
25,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,0.0,385.0,1.0,0.0,9.0,0,Viktor Gyökeres,Forward,Arsenal
25,2025/26,128,2217,14,1,12,14,0,0,0,5,0,0,16,474,539.6,271.7,772.0,157.5,12.26,1.94,14.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,2430.0,10.0,66.0,27.0,1,Viktor Gyökeres,Forward,Arsenal
26,2020/21,91,1512,4,6,8,15,0,0,0,2,0,0,3,268,325.0,307.7,514.0,114.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Kai Havertz,Forward,Arsenal
26,2021/22,112,1802,8,4,10,18,0,0,0,3,0,0,5,271,461.2,329.5,939.0,171.9,0.0,0.0,0.0,91.0,1512.0,4.0,6.0,8.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,268.0,325.0,307.7,514.0,114.2,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1,Kai Havertz,Forward,Arsenal
26,2022/23,102,2565,7,1,9,31,0,0,0,5,0,0,13,301,476.4,536.6,1014.0,202.5,11.58,2.75,14.33,112.0,1802.0,8.0,4.0,10.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,271.0,461.2,329.5,939.0,171.9,0.0,0.0,0.0,2.5,0.0,0.0,86.5,0.0,0.0,1.5,2,Kai Havertz,Forward,Arsenal
26,2023/24,180,2627,13,10,16,22,0,0,0,11,0,0,15,515,763.2,613.4,1027.0,240.2,12.36,3.88,16.23,102.0,2565.0,7.0,1.0,9.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,301.0,476.4,536.6,1014.0,202.5,11.58,2.75,14.33,4.0,0.0,0.0,168.0,0.0,0.0,3.0,3,Kai Havertz,Forward,Arsenal
26,2024/25,97,1872,9,3,7,20,0,0,0,5,0,0,14,343,467.6,269.0,711.0,144.8,9.53,1.65,11.18,180.0,2627.0,13.0,10.0,16.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,515.0,763.2,613.4,1027.0,240.2,12.36,3.88,16.23,71.0,2.0,0.0,2579.0,5.0,0.0,50.0,4,Kai Havertz,Forward,Arsenal
26,2025/26,36,577,2,3,4,4,0,0,0,1,0,0,3,143,152.6,134.6,210.0,49.9,3.31,0.64,3.95,97.0,1872.0,9.0,3.0,7.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,343.0,467.6,269.0,711.0,144.8,9.53,1.65,11.18,52.0,1.5,0.0,1715.0,4.0,0.0,31.0,5,Kai Havertz,Forward,Arsenal
27,2016/17,67,651,7,4,3,5,0,0,0,2,0,0,12,258,335.8,165.9,436.0,92.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Gabriel Fernando de Jesus,Forward,Arsenal
27,2017/18,126,1660,13,7,9,12,0,0,2,6,0,0,18,473,603.6,360.3,1089.0,204.9,0.0,0.0,0.0,67.0,651.0,7.0,4.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,258.0,335.8,165.9,436.0,92.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,Gabriel Fernando de Jesus,Forward,Arsenal
27,2018/19,79,1017,7,3,2,11,0,0,0,1,0,0,7,259,395.2,300.5,864.0,156.3,0.0,0.0,0.0,126.0,1660.0,13.0,7.0,9.0,12.0,0.0,0.0,2.0,6.0,0.0,0.0,18.0,473.0,603.6,360.3,1089.0,204.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gabriel Fernando de Jesus,Forward,Arsenal
27,2019/20,146,2018,14,8,12,14,0,0,1,3,0,0,17,535,757.6,447.7,1620.0,282.1,0.0,0.0,0.0,79.0,1017.0,7.0,3.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,259.0,395.2,300.5,864.0,156.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Gabriel Fernando de Jesus,Forward,Arsenal
27,2020/21,115,2056,9,5,11,17,0,0,0,2,0,0,16,453,501.0,467.5,931.0,190.0,0.0,0.0,0.0,146.0,2018.0,14.0,8.0,12.0,14.0,0.0,0.0,1.0,3.0,0.0,0.0,17.0,535.0,757.6,447.7,1620.0,282.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Gabriel Fernando de Jesus,Forward,Arsenal
27,2021/22,120,1871,8,8,11,15,0,0,0,1,0,0,16,488,567.4,530.9,1126.0,222.3,0.0,0.0,0.0,115.0,2056.0,9.0,5.0,11.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,453.0,501.0,467.5,931.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Gabriel Fernando de Jesus,Forward,Arsenal
27,2022/23,125,2064,11,7,9,23,0,0,0,6,0,0,17,401,660.6,427.8,1331.0,241.9,14.24,2.91,17.15,120.0,1871.0,8.0,8.0,11.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,488.0,567.4,530.9,1126.0,222.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Gabriel Fernando de Jesus,Forward,Arsenal
27,2023/24,85,1470,4,7,11,11,0,0,0,6,0,0,10,271,364.8,403.0,756.0,152.7,6.27,3.26,9.53,125.0,2064.0,11.0,7.0,9.0,23.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,401.0,660.6,427.8,1331.0,241.9,14.24,2.91,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Gabriel Fernando de Jesus,Forward,Arsenal
27,2024/25,42,600,3,2,2,5,0,0,0,4,0,0,6,152,154.4,119.5,255.0,52.6,3.05,0.52,3.57,85.0,1470.0,4.0,7.0,11.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,271.0,364.8,403.0,756.0,152.7,6.27,3.26,9.53,1.5,0.0,0.0,2.5,0.0,0.0,0.0,8,Gabriel Fernando de Jesus,Forward,Arsenal
27,2025/26,24,418,3,0,1,6,0,0,0,3,0,0,0,92,141.8,54.3,281.0,47.5,2.71,0.26,2.97,42.0,600.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,152.0,154.4,119.5,255.0,52.6,3.05,0.52,3.57,3.0,0.0,0.0,5.0,0.0,0.0,0.0,9,Gabriel Fernando de Jesus,Forward,Arsenal
28,2012/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,31.0,0.5,1.0,951.5,2.0,0.0,18.0,0,Emiliano Martínez Romero,Goalkeeper,Aston Villa
28,2014/15,14,302,0,0,2,4,0,0,0,0,0,4,0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,0.5,2.0,2405.5,7.0,0.0,37.5,1,Emiliano Martínez Romero,Goalkeeper,Aston Villa
28,2016/17,8,180,0,0,1,3,0,0,0,0,0,5,0,35,30.6,0.0,0.0,3.1,0.0,0.0,0.0,14.0,302.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,2.0,2995.0,9.0,0.0,41.5,2,Emiliano Martínez Romero,Goalkeeper,Aston Villa
28,2017/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,180.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0,30.6,0.0,0.0,3.1,0.0,0.0,0.0,106.0,1.0,2.5,3046.5,9.0,0.0,47.5,3,Emiliano Martínez Romero,Goalkeeper,Aston Villa
28,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1.0,4.5,3147.0,11.0,0.0,50.5,4,Emiliano Martínez Romero,Goalkeeper,Aston Villa
28,2019/20,33,770,0,0,3,9,0,0,0,2,0,34,1,169,256.8,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,6.0,3090.0,12.0,0.0,46.0,5,Emiliano Martínez Romero,Goalkeeper,Aston Villa
28,2020/21,186,3420,0,0,15,46,0,1,0,1,0,142,27,825,1067.2,20.0,0.0,108.5,0.0,0.0,0.0,33.0,770.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,34.0,1.0,169.0,256.8,0.0,0.0,25.8,0.0,0.0,0.0,,,,,,,,6,Emiliano Martínez Romero,Goalkeeper,Aston Villa
28,2021/22,129,3240,0,0,11,48,0,1,0,4,0,95,7,651,755.8,0.0,0.0,75.4,0.0,0.0,0.0,186.0,3420.0,0.0,0.0,15.0,46.0,0.0,1.0,0.0,1.0,0.0,142.0,27.0,825.0,1067.2,20.0,0.0,108.5,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,2.0,7,Emiliano Martínez Romero,Goalkeeper,Aston Villa
28,2022/23,135,3139,0,0,11,38,1,1,0,7,0,98,15,678,835.2,23.0,0.0,85.7,0.0,0.21,0.21,129.0,3240.0,0.0,0.0,11.0,48.0,0.0,1.0,0.0,4.0,0.0,95.0,7.0,651.0,755.8,0.0,0.0,75.4,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,2.0,8,Emiliano Martínez Romero,Goalkeeper,Aston Villa
28,2023/24,115,3015,0,0,8,48,2,0,0,4,0,95,19,640,802.0,20.0,0.0,82.2,0.0,0.01,0.01,135.0,3139.0,0.0,0.0,11.0,38.0,1.0,1.0,0.0,7.0,0.0,98.0,15.0,678.0,835.2,23.0,0.0,85.7,0.0,0.21,0.21,107.0,5.0,7.0,2023.0,6.0,0.0,35.0,9,Emiliano Martínez Romero,Goalkeeper,Aston Villa
